省份,城市,地区,分类,店名,店铺id,人均,地址,网址
上海市,上海市,静安寺,美食,武定菜市场山东煎饼,l2qDGqn6V9zk9TYU,,静安寺,http://www.dianping.com/shop/l2qDGqn6V9zk9TYU
上海市,上海市,静安寺,美食,北京王府井烤鸭(万航渡路店),laHj1XV1gdsaYmzT,,静安寺,http://www.dianping.com/shop/laHj1XV1gdsaYmzT
上海市,上海市,静安寺,美食,天人和水果批发大市场,l7YFVzdE2oPoqYBs,20,静安寺,http://www.dianping.com/shop/l7YFVzdE2oPoqYBs
上海市,上海市,静安寺,美食,红烧牛肉面,G2vYZNn35RJHvXHL,17,静安寺,http://www.dianping.com/shop/G2vYZNn35RJHvXHL
上海市,上海市,静安寺,美食,冬天红薯夏天西瓜,G9A6YWD5NKLiyeqK,,静安寺,http://www.dianping.com/shop/G9A6YWD5NKLiyeqK
上海市,上海市,静安寺,美食,静安宾馆-圣地亚哥厅,H2EBM8pYhHxzxBNY,,静安寺,http://www.dianping.com/shop/H2EBM8pYhHxzxBNY
上海市,上海市,静安寺,美食,天使之橙(静安寺店),l3ny6wIx0TbbMc7w,16,静安寺,http://www.dianping.com/shop/l3ny6wIx0TbbMc7w
上海市,上海市,静安寺,美食,爱田生活,G8MKAZRVFiZvh67n,,静安寺,http://www.dianping.com/shop/G8MKAZRVFiZvh67n
上海市,上海市,静安寺,美食,河南拉面长乐路,H5UzC8qIJuruEGFS,,静安寺,http://www.dianping.com/shop/H5UzC8qIJuruEGFS
上海市,上海市,静安寺,美食,岚山早餐公司BREAKFASTCOMPANY,H5iGdD8kTDD7klAr,117,静安寺,http://www.dianping.com/shop/H5iGdD8kTDD7klAr
上海市,上海市,静安寺,美食,LiberalCoffee(世纪商贸店),l5p35fCPd3rCmr6d,29,静安寺,http://www.dianping.com/shop/l5p35fCPd3rCmr6d
上海市,上海市,静安寺,美食,溏沁糖水鋪,H3L1vGE8ZmQaRyys,,静安寺,http://www.dianping.com/shop/H3L1vGE8ZmQaRyys
上海市,上海市,静安寺,美食,巴比馒头(巨鹿路店),G5ns8HsDwsPQBJtO,4,静安寺,http://www.dianping.com/shop/G5ns8HsDwsPQBJtO
上海市,上海市,静安寺,美食,淮南牛肉汤面(愚园路店),FtIkkc4ldpVAxwh6,,静安寺,http://www.dianping.com/shop/FtIkkc4ldpVAxwh6
上海市,上海市,静安寺,美食,TOMIZ,H8EljFGfJwWs8Us3,100,静安寺,http://www.dianping.com/shop/H8EljFGfJwWs8Us3
上海市,上海市,静安寺,美食,台湾私房菜,laeORVrtKcwFbmeK,,静安寺,http://www.dianping.com/shop/laeORVrtKcwFbmeK
上海市,上海市,静安寺,美食,牛排海鲜体验店,k8GeRRJpyNGlRCr1,,静安寺,http://www.dianping.com/shop/k8GeRRJpyNGlRCr1
上海市,上海市,静安寺,美食,鸡器人炸鸡,laS3PxaokF21FlJm,,静安寺,http://www.dianping.com/shop/laS3PxaokF21FlJm
上海市,上海市,静安寺,美食,山本海苔店,k2qYYFsbrvkdiAFY,80,静安寺,http://www.dianping.com/shop/k2qYYFsbrvkdiAFY
上海市,上海市,静安寺,美食,开亮餐厅,H1qVLcBgM6F1WNQt,20,静安寺,http://www.dianping.com/shop/H1qVLcBgM6F1WNQt
上海市,上海市,静安寺,美食,姐的厨子,H9LAVJGkn9dJ4qIf,44,静安寺,http://www.dianping.com/shop/H9LAVJGkn9dJ4qIf
上海市,上海市,静安寺,美食,华华烧肉(时尚前瞻店),H8NTk0WKzhb48iez,174,静安寺,http://www.dianping.com/shop/H8NTk0WKzhb48iez
上海市,上海市,静安寺,美食,百特食品,G1w4rQUaGqCo2UzK,,静安寺,http://www.dianping.com/shop/G1w4rQUaGqCo2UzK
上海市,上海市,静安寺,美食,苏州采芝斋(新闸路店),H4ipsjLlBIivwotv,,静安寺,http://www.dianping.com/shop/H4ipsjLlBIivwotv
上海市,上海市,静安寺,美食,酒不空·葡萄酒红酒精选(静安寺店),G2elRCtvfCjBzNoT,,静安寺,http://www.dianping.com/shop/G2elRCtvfCjBzNoT
上海市,上海市,静安寺,美食,福建十里香馄饨王(新闸路店),kaF9fPjBkjpljMgf,14,静安寺,http://www.dianping.com/shop/kaF9fPjBkjpljMgf
上海市,上海市,静安寺,美食,永丰鲜花水果,G6NKDBbexE7rhLWV,,静安寺,http://www.dianping.com/shop/G6NKDBbexE7rhLWV
上海市,上海市,静安寺,美食,哈哈镜(静安店),G930JBeyoqMtTp0p,,静安寺,http://www.dianping.com/shop/G930JBeyoqMtTp0p
上海市,上海市,静安寺,美食,JenDow,k5aM9NDt4tGq6Bpt,,静安寺,http://www.dianping.com/shop/k5aM9NDt4tGq6Bpt
上海市,上海市,静安寺,美食,大美青海撒拉人家,ka5ODpczAaF4TuNZ,,静安寺,http://www.dianping.com/shop/ka5ODpczAaF4TuNZ
上海市,上海市,静安寺,美食,龙玥,G7cmP4omXpcu8IE8,,静安寺,http://www.dianping.com/shop/G7cmP4omXpcu8IE8
上海市,上海市,静安寺,美食,泰昌超市(胶州路店),G89WGJ12b2e7M5Vv,,静安寺,http://www.dianping.com/shop/G89WGJ12b2e7M5Vv
上海市,上海市,静安寺,美食,jiuhuarbar&restaurant,HadxFdMMIb1tnxdN,,静安寺,http://www.dianping.com/shop/HadxFdMMIb1tnxdN
上海市,上海市,静安寺,美食,菜公社生鲜站(镇宁菜市场店),l9tUp3LfNcIpUnAi,,静安寺,http://www.dianping.com/shop/l9tUp3LfNcIpUnAi
上海市,上海市,静安寺,美食,川味小厨(镇宁路店),G76npIA6cUu1WEuH,,静安寺,http://www.dianping.com/shop/G76npIA6cUu1WEuH
上海市,上海市,静安寺,美食,宅太鲜果园(上海崇明鲜果连锁店),H4enmQUUUzqkkU8N,,静安寺,http://www.dianping.com/shop/H4enmQUUUzqkkU8N
上海市,上海市,静安寺,美食,四海生鲜(镇宁菜市场店),FHRkOr3ljce3vwQn,,静安寺,http://www.dianping.com/shop/FHRkOr3ljce3vwQn
上海市,上海市,静安寺,美食,原生态有机私房菜,H4uCzpsnYdJUiaNZ,,静安寺,http://www.dianping.com/shop/H4uCzpsnYdJUiaNZ
上海市,上海市,静安寺,美食,妙生鲜(昌化店),GaWc8MWNEV4AA7kN,,静安寺,http://www.dianping.com/shop/GaWc8MWNEV4AA7kN
上海市,上海市,静安寺,美食,道道鲜崇明私房菜(延安西路店),k46KsC7DzPkHRmtE,302,静安寺,http://www.dianping.com/shop/k46KsC7DzPkHRmtE
上海市,上海市,静安寺,美食,Pickfreshmarket,laW2beLEsgd6UfWx,,静安寺,http://www.dianping.com/shop/laW2beLEsgd6UfWx
上海市,上海市,静安寺,美食,麻辣小海鲜(万航渡路店),l1U6teFf3jSltU4N,,静安寺,http://www.dianping.com/shop/l1U6teFf3jSltU4N
上海市,上海市,静安寺,美食,revoliclon,G2VRlQHtIClbZQIr,,静安寺,http://www.dianping.com/shop/G2VRlQHtIClbZQIr
上海市,上海市,静安寺,美食,小李水果店(巨鹿路店),l4uPRpt1MWy0COgE,,静安寺,http://www.dianping.com/shop/l4uPRpt1MWy0COgE
上海市,上海市,静安寺,美食,正官庄,l5p56BIY5wbBiv2h,,静安寺,http://www.dianping.com/shop/l5p56BIY5wbBiv2h
上海市,上海市,静安寺,美食,对口支援地区特色商品体验中心,k9UngizXeKuA7Bsv,,静安寺,http://www.dianping.com/shop/k9UngizXeKuA7Bsv
上海市,上海市,静安寺,美食,Deli熟食店,H3DLQXNy6fokeYzA,,静安寺,http://www.dianping.com/shop/H3DLQXNy6fokeYzA
上海市,上海市,静安寺,美食,五谷联盟煎饼果儿,H4kPboWzoyGEOLry,,静安寺,http://www.dianping.com/shop/H4kPboWzoyGEOLry
上海市,上海市,静安寺,美食,复旦大学附属华东医院-职工食堂,k1MiVHspwrHWP8SX,,静安寺,http://www.dianping.com/shop/k1MiVHspwrHWP8SX
上海市,上海市,静安寺,美食,王闯水饺店,k8xB7VRXOccTS228,,静安寺,http://www.dianping.com/shop/k8xB7VRXOccTS228
上海市,上海市,静安寺,美食,新乐活生态酒店,G8GcbOWF2WPjGj1L,,静安寺,http://www.dianping.com/shop/G8GcbOWF2WPjGj1L
上海市,上海市,静安寺,美食,兄弟水果店(武定路店),k2x2DggB2ZMUXSLW,,静安寺,http://www.dianping.com/shop/k2x2DggB2ZMUXSLW
上海市,上海市,静安寺,美食,辣天等桂林米粉,k7m5Ezk5UFHSMv5x,27,静安寺,http://www.dianping.com/shop/k7m5Ezk5UFHSMv5x
上海市,上海市,静安寺,美食,早阳汤包(乌鲁木齐北路店),l3ZglTb1sAS4d4BS,6,静安寺,http://www.dianping.com/shop/l3ZglTb1sAS4d4BS
上海市,上海市,静安寺,美食,Miro露台餐厅,G5dcmXtSQKgkrAlP,,静安寺,http://www.dianping.com/shop/G5dcmXtSQKgkrAlP
上海市,上海市,静安寺,美食,阳澄金蟹阁大闸蟹(静安中心店),k4OuANxa99YpfECC,,静安寺,http://www.dianping.com/shop/k4OuANxa99YpfECC
上海市,上海市,静安寺,美食,喜创于茶,G8OeVmRjaBux7evR,,静安寺,http://www.dianping.com/shop/G8OeVmRjaBux7evR
上海市,上海市,静安寺,美食,猫语猫咖,l10enGUxTAPJYx2L,,静安寺,http://www.dianping.com/shop/l10enGUxTAPJYx2L
上海市,上海市,静安寺,美食,自然阳光,l6b4KvGGZSlcps06,,静安寺,http://www.dianping.com/shop/l6b4KvGGZSlcps06
上海市,上海市,静安寺,美食,鱼山鱼航家常菜,GaCqsbMKIcCkaJpS,,静安寺,http://www.dianping.com/shop/GaCqsbMKIcCkaJpS
上海市,上海市,静安寺,美食,阿胶,k1b9yOefEjmRR2Iu,,静安寺,http://www.dianping.com/shop/k1b9yOefEjmRR2Iu
上海市,上海市,静安寺,美食,水产海鲜,EVUzL789GzV5ps4e,,静安寺,http://www.dianping.com/shop/EVUzL789GzV5ps4e
上海市,上海市,静安寺,美食,海峡中西餐厅,H8DlqG1j1A1qWTC6,,静安寺,http://www.dianping.com/shop/H8DlqG1j1A1qWTC6
上海市,上海市,静安寺,美食,煎饼摊,G74d78NSI2NyLf1h,,静安寺,http://www.dianping.com/shop/G74d78NSI2NyLf1h
上海市,上海市,静安寺,美食,味之香(镇宁路店),H3In8RBFCu8Eg4r1,,静安寺,http://www.dianping.com/shop/H3In8RBFCu8Eg4r1
上海市,上海市,静安寺,美食,利民惠食品店,G13ZS5NWjr6qsuqX,,静安寺,http://www.dianping.com/shop/G13ZS5NWjr6qsuqX
上海市,上海市,静安寺,美食,锡伯新疆餐厅(常熟路店),H5dBLgDNXFIcoPrb,144,静安寺,http://www.dianping.com/shop/H5dBLgDNXFIcoPrb
上海市,上海市,静安寺,美食,怡起回家自助水吧,G2rfCx1TNnSLuDbp,,静安寺,http://www.dianping.com/shop/G2rfCx1TNnSLuDbp
上海市,上海市,静安寺,美食,生鲜超市批发零售,H7eiCD4uahB3HcXF,,静安寺,http://www.dianping.com/shop/H7eiCD4uahB3HcXF
上海市,上海市,静安寺,美食,湖州两山农品汇·恋果品,G74Tb2R8zgRneXbh,,静安寺,http://www.dianping.com/shop/G74Tb2R8zgRneXbh
上海市,上海市,静安寺,美食,君亭饮食店(愚园路店),l35JSAUplpWPdFMF,7,静安寺,http://www.dianping.com/shop/l35JSAUplpWPdFMF
上海市,上海市,静安寺,美食,福建馄饨铺,G2TpytwkuBizjBoX,,静安寺,http://www.dianping.com/shop/G2TpytwkuBizjBoX
上海市,上海市,静安寺,美食,万宵,l4A9xu47p9c2zRQu,,静安寺,http://www.dianping.com/shop/l4A9xu47p9c2zRQu
上海市,上海市,静安寺,美食,绝味鸭脖(愚园路2店),laytnwtbUuCZtyf4,26,静安寺,http://www.dianping.com/shop/laytnwtbUuCZtyf4
上海市,上海市,静安寺,美食,旗乐水果店,laA2zFPEFWqLbJOc,,静安寺,http://www.dianping.com/shop/laA2zFPEFWqLbJOc
上海市,上海市,静安寺,美食,丹妮壹家,k6Cg5jlSFjYiD644,,静安寺,http://www.dianping.com/shop/k6Cg5jlSFjYiD644
上海市,上海市,静安寺,美食,树苗果园,FHOamJUzXS62oSIL,,静安寺,http://www.dianping.com/shop/FHOamJUzXS62oSIL
上海市,上海市,静安寺,美食,巴比馒头(镇宁路店),l48sIOzSeeNub7ZZ,5,静安寺,http://www.dianping.com/shop/l48sIOzSeeNub7ZZ
上海市,上海市,静安寺,美食,asdasf,l48bVLgqpVT1NlBd,,静安寺,http://www.dianping.com/shop/l48bVLgqpVT1NlBd
上海市,上海市,静安寺,美食,CrossnoADSRar,H94hdwUDq7oFBeLZ,,静安寺,http://www.dianping.com/shop/H94hdwUDq7oFBeLZ
上海市,上海市,静安寺,美食,UP餐BAR,H5tJnuoh7DgvCLFr,,静安寺,http://www.dianping.com/shop/H5tJnuoh7DgvCLFr
上海市,上海市,静安寺,美食,镖师红糖馒头,G2PazSELHlqhib4t,,静安寺,http://www.dianping.com/shop/G2PazSELHlqhib4t
上海市,上海市,静安寺,美食,爱森优选(武定店),k75GHKG2zfWzh8oZ,79,静安寺,http://www.dianping.com/shop/k75GHKG2zfWzh8oZ
上海市,上海市,静安寺,美食,廉好果业(镇宁店),l9tny96TpDF5HigK,41,静安寺,http://www.dianping.com/shop/l9tny96TpDF5HigK
上海市,上海市,静安寺,美食,福满园水果超市(武定路店),k5Gxnq28yexQB88v,32,静安寺,http://www.dianping.com/shop/k5Gxnq28yexQB88v
上海市,上海市,静安寺,美食,兄弟水果,G5ULQw62rOasm1Pt,63,静安寺,http://www.dianping.com/shop/G5ULQw62rOasm1Pt
上海市,上海市,静安寺,美食,赣南水果大卖场(第九分店),iIblC2gLs6uRNOJu,18,静安寺,http://www.dianping.com/shop/iIblC2gLs6uRNOJu
上海市,上海市,静安寺,美食,LACRÈMERIE法酪小屋,l4ALZorEilFSlmXL,53,静安寺,http://www.dianping.com/shop/l4ALZorEilFSlmXL
上海市,上海市,静安寺,美食,添好运(嘉里中心店),lavAD18tFz2qexuQ,109,静安寺,http://www.dianping.com/shop/lavAD18tFz2qexuQ
上海市,上海市,静安寺,美食,小辫子大闸蟹(延平店),H8xTnar0IPtjono6,,静安寺,http://www.dianping.com/shop/H8xTnar0IPtjono6
上海市,上海市,静安寺,美食,小锄匠寿喜烧(晶品店),G1a2etHKzxO4UxVr,124,静安寺,http://www.dianping.com/shop/G1a2etHKzxO4UxVr
上海市,上海市,静安寺,美食,玛嘉烈澳门葡式冰室(久光店),H1FPn90S5HoaSylk,32,静安寺,http://www.dianping.com/shop/H1FPn90S5HoaSylk
上海市,上海市,静安寺,美食,奎克咖啡Cuiqu(晶品店),izp67BBzF257aoc5,73,静安寺,http://www.dianping.com/shop/izp67BBzF257aoc5
上海市,上海市,静安寺,美食,合興發茶冰室(静安寺店),k9OPA9gjWRsAhxzE,87,静安寺,http://www.dianping.com/shop/k9OPA9gjWRsAhxzE
上海市,上海市,静安寺,美食,福广私宴FGWineHouse,k900TmIkS68y0Ebo,960,静安寺,http://www.dianping.com/shop/k900TmIkS68y0Ebo
上海市,上海市,静安寺,美食,重庆高老九火锅(静安晶品店),H9ZkPaujHxw34HsG,138,静安寺,http://www.dianping.com/shop/H9ZkPaujHxw34HsG
上海市,上海市,静安寺,美食,顶特勒粥面馆(静安寺店),H8umbpJa0tPLYuf8,52,静安寺,http://www.dianping.com/shop/H8umbpJa0tPLYuf8
上海市,上海市,静安寺,美食,Xibo@fàntáng锡伯(延平店),Fyeg4An1PXYv7OC4,60,静安寺,http://www.dianping.com/shop/Fyeg4An1PXYv7OC4
上海市,上海市,静安寺,美食,辛湘遇·辣不怕开胃爆炒(吉刻美食城店),l56twIdEUOimT2kj,67,静安寺,http://www.dianping.com/shop/l56twIdEUOimT2kj
上海市,上海市,静安寺,美食,青岛TSINGTAO1903啤酒餐吧(愚园路店),l4AWtuNql0x14P8T,103,静安寺,http://www.dianping.com/shop/l4AWtuNql0x14P8T
上海市,上海市,静安寺,美食,8PINTS八品脱(延平路店),k9VG6LUg2lbEwbdn,183,静安寺,http://www.dianping.com/shop/k9VG6LUg2lbEwbdn
上海市,上海市,静安寺,美食,六樘门川面(静安寺店),G66QSpWSksdvGEj3,44,静安寺,http://www.dianping.com/shop/G66QSpWSksdvGEj3
上海市,上海市,静安寺,美食,延安饭店小厨,k8D7qVK5p6tTY5Ct,,静安寺,http://www.dianping.com/shop/k8D7qVK5p6tTY5Ct
上海市,上海市,静安寺,美食,大米先生(芮欧店),H71ZOmtlSADtgPNu,28,静安寺,http://www.dianping.com/shop/H71ZOmtlSADtgPNu
上海市,上海市,静安寺,美食,HKitchen希腊健康厨房,HapOP8J9d9jZiTmT,75,静安寺,http://www.dianping.com/shop/HapOP8J9d9jZiTmT
上海市,上海市,静安寺,美食,淑芬串串公司(静安店),Hag3yadNbpw1qbUf,127,静安寺,http://www.dianping.com/shop/Hag3yadNbpw1qbUf
上海市,上海市,静安寺,美食,洋老土顺德养生火锅,k5ApoWP2uRDE73qk,151,静安寺,http://www.dianping.com/shop/k5ApoWP2uRDE73qk
上海市,上海市,静安寺,美食,申振鼎·三黄鸡·白斩鸡(静安店),H5pzUcrxyCQ4vLUr,,静安寺,http://www.dianping.com/shop/H5pzUcrxyCQ4vLUr
上海市,上海市,静安寺,美食,小宝·路鼎记•福鼎特色小吃(富民路店),l71EeccJtELKrKzu,42,静安寺,http://www.dianping.com/shop/l71EeccJtELKrKzu
上海市,上海市,静安寺,美食,7分甜(上海静安1788广场店),G4OWxFIZQe0v2kFL,21,静安寺,http://www.dianping.com/shop/G4OWxFIZQe0v2kFL
上海市,上海市,静安寺,美食,蓮の居酒屋,jC6wybhnEAIH5US3,171,静安寺,http://www.dianping.com/shop/jC6wybhnEAIH5US3
上海市,上海市,静安寺,美食,鸟沢TORISAWA,H869VC52798tOIJ4,329,静安寺,http://www.dianping.com/shop/H869VC52798tOIJ4
上海市,上海市,静安寺,美食,BongHouse,G67K9NqF6soUXTr2,,静安寺,http://www.dianping.com/shop/G67K9NqF6soUXTr2
上海市,上海市,静安寺,美食,HEATFRENCHROTISSERIE&BISTRO(延平路店),G8n5OOQNnSiLl1KR,86,静安寺,http://www.dianping.com/shop/G8n5OOQNnSiLl1KR
上海市,上海市,静安寺,美食,FOURDOUCEUR炉温,GaGktqgBhHwu3LMi,46,静安寺,http://www.dianping.com/shop/GaGktqgBhHwu3LMi
上海市,上海市,静安寺,美食,BOTECO(延平路店),H82LFXM25r1S9Q24,127,静安寺,http://www.dianping.com/shop/H82LFXM25r1S9Q24
上海市,上海市,静安寺,美食,吉利饼屋(静安店),H88NC7ZR9R6diWT2,,静安寺,http://www.dianping.com/shop/H88NC7ZR9R6diWT2
上海市,上海市,静安寺,美食,臻轩坊(OLE静安嘉里店),G2qq9cnzW1JkFZCF,,静安寺,http://www.dianping.com/shop/G2qq9cnzW1JkFZCF
上海市,上海市,静安寺,美食,富鹿(巨鹿路店),jK8Z3WG7MChcin4f,,静安寺,http://www.dianping.com/shop/jK8Z3WG7MChcin4f
上海市,上海市,静安寺,美食,汉克斯,l7nplXBJE7gzFHQj,,静安寺,http://www.dianping.com/shop/l7nplXBJE7gzFHQj
上海市,上海市,静安寺,美食,玖重盏新中式燕窝(第一妇婴店),GaaryKyPLbOi0jX8,,静安寺,http://www.dianping.com/shop/GaaryKyPLbOi0jX8
上海市,上海市,静安寺,美食,晶品牛肉面,G6HmvPDgUtBuEqKC,,静安寺,http://www.dianping.com/shop/G6HmvPDgUtBuEqKC
上海市,上海市,静安寺,美食,fantang飯堂,l4DwpjzOttUbtPC8,75,静安寺,http://www.dianping.com/shop/l4DwpjzOttUbtPC8
上海市,上海市,静安寺,美食,UrCoveCafe·创逸空间(静安逸扉店),G9OLN6fLHw3rAtdQ,97,静安寺,http://www.dianping.com/shop/G9OLN6fLHw3rAtdQ
上海市,上海市,静安寺,美食,滩上姊妹,H5g7VgaunVpXxqsK,251,静安寺,http://www.dianping.com/shop/H5g7VgaunVpXxqsK
上海市,上海市,静安寺,美食,妙蛙鸡子很好吃(静安店),k5mtFXxxEA6x14xp,,静安寺,http://www.dianping.com/shop/k5mtFXxxEA6x14xp
上海市,上海市,静安寺,美食,全家便利店(乌鲁木齐中路店),k4hEfxUPD96BdKyC,,静安寺,http://www.dianping.com/shop/k4hEfxUPD96BdKyC
上海市,上海市,静安寺,美食,古道·映山红,l9JxOMvXp3UuK59b,332,静安寺,http://www.dianping.com/shop/l9JxOMvXp3UuK59b
上海市,上海市,静安寺,美食,大眼包子(新闸路店),l2KZ8X4s2b9km2US,,静安寺,http://www.dianping.com/shop/l2KZ8X4s2b9km2US
上海市,上海市,静安寺,美食,超级牛扒(东海广场店),G5FoyM8azUqOSKvG,,静安寺,http://www.dianping.com/shop/G5FoyM8azUqOSKvG
上海市,上海市,静安寺,美食,天雄桂林米粉,G8AhI6x0MoNlCMrs,,静安寺,http://www.dianping.com/shop/G8AhI6x0MoNlCMrs
上海市,上海市,静安寺,美食,面千年牛肉拉面馆,G2WjKilyDhsWJjUm,,静安寺,http://www.dianping.com/shop/G2WjKilyDhsWJjUm
上海市,上海市,静安寺,美食,1788广场-地下美食街,k7jiavgeXaYAzkBL,35,静安寺,http://www.dianping.com/shop/k7jiavgeXaYAzkBL
上海市,上海市,静安寺,美食,优品生鲜(镇宁店),G6EbGLHfXqThPtd4,,静安寺,http://www.dianping.com/shop/G6EbGLHfXqThPtd4
上海市,上海市,静安寺,美食,LAMBORGHINISHANGHAI,k9RlqgIaWeu4Fhw8,,静安寺,http://www.dianping.com/shop/k9RlqgIaWeu4Fhw8
上海市,上海市,静安寺,美食,奶奶的味道,ii4WioYxBW4IhPty,,静安寺,http://www.dianping.com/shop/ii4WioYxBW4IhPty
上海市,上海市,静安寺,美食,青山果物专门店(久光百货店),k28LmIB6Mv2iczMm,29,静安寺,http://www.dianping.com/shop/k28LmIB6Mv2iczMm
上海市,上海市,静安寺,美食,Royce'Chocolates(南京西路店),l8A9lnOnHEA4um7S,146,南京西路,http://www.dianping.com/shop/l8A9lnOnHEA4um7S
上海市,上海市,静安寺,美食,水果鲜花超市,G121tTOK2gGjN1q1,,静安寺,http://www.dianping.com/shop/G121tTOK2gGjN1q1
上海市,上海市,静安寺,美食,面馆,k9u0ePKMEpSWzLUI,20,静安寺,http://www.dianping.com/shop/k9u0ePKMEpSWzLUI
上海市,上海市,静安寺,美食,为美味,G6dqXQ5htHgjRPdK,,静安寺,http://www.dianping.com/shop/G6dqXQ5htHgjRPdK
上海市,上海市,静安寺,美食,范记点心,G4yMXVH9zR6D1x2o,,静安寺,http://www.dianping.com/shop/G4yMXVH9zR6D1x2o
上海市,上海市,静安寺,美食,蟹庄缘阳澄湖大闸蟹(华山店),EyykyvDDr32V2Qtg,,静安寺,http://www.dianping.com/shop/EyykyvDDr32V2Qtg
上海市,上海市,静安寺,美食,悸动烧仙草(万泰广场店),jO72zRFhIJLQHBvM,,静安寺,http://www.dianping.com/shop/jO72zRFhIJLQHBvM
上海市,上海市,静安寺,美食,張飛肉鋪,HagQRGKnAoWYN9vD,,静安寺,http://www.dianping.com/shop/HagQRGKnAoWYN9vD
上海市,上海市,静安寺,美食,沃！不甜Vegan,H27HvpWFanM4M6rJ,32,静安寺,http://www.dianping.com/shop/H27HvpWFanM4M6rJ
上海市,上海市,静安寺,美食,金犟烧肉酒场(静安寺店),G629tKwWQ1ZMpcqi,135,静安寺,http://www.dianping.com/shop/G629tKwWQ1ZMpcqi
上海市,上海市,静安寺,美食,贵都轩,l7t2WJgIysWPEBrU,,静安寺,http://www.dianping.com/shop/l7t2WJgIysWPEBrU
上海市,上海市,静安寺,美食,卡麦奇汉堡(静安寺店),jOkG4atDfnGKJyKD,,静安寺,http://www.dianping.com/shop/jOkG4atDfnGKJyKD
上海市,上海市,静安寺,美食,赣南粉局·江西锅气炒米粉(南京西路店),G3MQcMOy3agtkxdy,45,静安寺,http://www.dianping.com/shop/G3MQcMOy3agtkxdy
上海市,上海市,静安寺,美食,樂汸LePump乐泮意式小厨,l9M0XmYpO5BOYMSC,,静安寺,http://www.dianping.com/shop/l9M0XmYpO5BOYMSC
上海市,上海市,静安寺,美食,网红特色手撕烤鸭(第1档口店延平美食城店),H6z25mtSBxbJF1K9,,静安寺,http://www.dianping.com/shop/H6z25mtSBxbJF1K9
上海市,上海市,静安寺,美食,Slurp&Sip云南小市(延平路店),G2SxaIvRIfPY9VIO,90,静安寺,http://www.dianping.com/shop/G2SxaIvRIfPY9VIO
上海市,上海市,静安寺,美食,金湘隆(静安店),l5GluzBJfKhrX920,126,静安寺,http://www.dianping.com/shop/l5GluzBJfKhrX920
上海市,上海市,静安寺,美食,每日鲜蔬(上海巨绿店),G9LPXWgcepLXuHIa,,静安寺,http://www.dianping.com/shop/G9LPXWgcepLXuHIa
