,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density_town,normalized_density_district,housing_town,housing_district,geometry
894,894,101.62,0.0,85.5,0.0,98,135.2200397,36.28227892,-0.288093296858205,0.050708021310470225,-8.417896835981832,-6.145213399138801,POINT (135.2200397 36.28227892)
895,895,82.75,0.0,726.0,2052105.263,108,135.237816,36.28227892,-0.1689306193256141,0.10295761012378767,833.5827759937016,719.1429972978152,POINT (135.237816 36.28227892)
896,896,87.75,1092.957542,0.0,1747058.824,54,135.2555922,36.28227892,-0.8124090780016049,-0.1791901694681265,708.4189690909272,611.328554290957,POINT (135.2555922 36.28227892)
897,897,136.34,1092.957542,130.5,2795000.0,195,135.2733684,36.28227892,1.486926291025302,0.5575290327996494,1161.146169051045,981.7088628261832,POINT (135.2733684 36.28227892)
898,898,13.31,1092.957542,0.0,0.0,16,135.2911446,36.28227892,-0.5807279528086633,-0.3777386069587328,-8.784359868692565,-6.145213399138801,POINT (135.2911446 36.28227892)
899,899,14.22,1092.957542,0.0,0.0,25,135.3089209,36.28227892,-0.47676768356561483,-0.3307139770267471,-8.784359868692565,-6.145213399138801,POINT (135.3089209 36.28227892)
900,900,7.28,1092.957542,0.0,0.0,17,135.3266971,36.28227892,-0.5691768117816579,-0.372513648077401,-8.784359868692565,-6.145213399138801,POINT (135.3266971 36.28227892)
901,901,1.0,1092.957542,0.0,0.0,9,135.3444733,36.28227892,-0.6615859399977011,-0.41431331912805497,-8.784359868692565,-6.145213399138801,POINT (135.3444733 36.28227892)
902,902,10.95,1092.957542,0.0,0.0,16,135.3622495,36.28227892,-0.5807279528086633,-0.3777386069587328,-8.784359868692565,-6.145213399138801,POINT (135.3622495 36.28227892)
903,903,1.2,1136.973392,0.0,0.0,6,135.3800258,36.28227892,-0.6962393630787173,-0.4299881957720502,-9.66526163875198,-6.145213399138801,POINT (135.3800258 36.28227892)
904,904,25.44,1180.989241,0.0,0.0,11,135.397802,36.28227892,-0.5440928120398756,-0.4038634013653915,-9.66526163875198,-6.145213399138801,POINT (135.397802 36.28227892)
905,905,30.71,1180.989241,0.0,0.0,54,135.4155782,36.28227892,-0.13042285390902808,-0.1791901694681265,-9.66526163875198,-6.145213399138801,POINT (135.4155782 36.28227892)
906,906,6.95,1180.989241,0.0,0.0,13,135.4333544,36.28227892,-0.524852348870999,-0.393413483602728,-9.66526163875198,-6.145213399138801,POINT (135.4333544 36.28227892)
907,907,2.5,885.8032137,0.0,0.0,5,135.4511307,36.28227892,-0.5689756817205689,-0.43521315465338195,-9.66526163875198,-6.145213399138801,POINT (135.4511307 36.28227892)
908,908,5.03,812.0067069,0.0,0.0,10,135.4689069,36.28227892,-0.5179464725976479,-0.40908836024672324,-11.116753423001688,-6.145213399138801,POINT (135.4689069 36.28227892)
909,909,19.14,812.0067069,0.0,0.0,9,135.4866831,36.28227892,-0.5281523144222322,-0.41431331912805497,-11.116753423001688,-6.145213399138801,POINT (135.4866831 36.28227892)
910,910,117.17,945.9609483,0.0,0.0,58,135.5044593,36.28227892,-0.02806606501760654,-0.15829033394279954,-11.116753423001688,-6.145213399138801,POINT (135.5044593 36.28227892)
911,911,60.85,1033.988021,101.0,1990789.474,133,135.5222356,36.28227892,2.654591588717572,-0.008605653653813085,1238.851086213661,176.64235042001638,POINT (135.5222356 36.28227892)
912,912,15.31,1033.988021,0.0,0.0,21,135.5400118,36.28227892,-0.16773301939983473,-0.388494869002317,-11.813290952875738,-2.770452941743159,POINT (135.5400118 36.28227892)
913,913,1.18,1033.988021,0.0,0.0,3,135.557788,36.28227892,-0.621320902847275,-0.44954849289761223,-11.813290952875738,-2.770452941743159,POINT (135.557788 36.28227892)
914,914,14.38,1033.988021,0.0,0.0,3,135.5755642,36.28227892,-0.621320902847275,-0.44954849289761223,-11.813290952875738,-2.770452941743159,POINT (135.5755642 36.28227892)
915,915,30.2,769.4828331,0.0,1709263.158,44,135.5933404,36.28227892,0.9668437518898414,-0.31048190513610635,2979.1053942151584,151.27079494751214,POINT (135.5933404 36.28227892)
916,916,4.38,769.4828331,0.0,0.0,9,135.6111167,36.28227892,-0.4143616079527892,-0.4291972849325138,-32.13679520174944,-2.770452941743159,POINT (135.6111167 36.28227892)
917,917,15.09,777.6822917,0.0,0.0,7,135.6288929,36.28227892,-0.36492523187160497,-0.43598102092088,-32.13679520174944,-2.770452941743159,POINT (135.6288929 36.28227892)
918,918,12.68,788.6149032,0.0,0.0,24,135.6466691,36.28227892,0.20047791219275518,-0.37831926501976776,-9.563993669342828,-2.770452941743159,POINT (135.6466691 36.28227892)
919,919,1.15,788.6149032,0.0,0.0,3,135.6644453,36.28227892,-0.49796126576910144,-0.44954849289761223,-9.563993669342828,-2.770452941743159,POINT (135.6644453 36.28227892)
920,920,3.45,788.6149032,0.0,0.0,6,135.6822216,36.28227892,-0.3981842403459791,-0.43937288891506304,-9.563993669342828,-2.770452941743159,POINT (135.6822216 36.28227892)
921,921,3.4,788.6149032,0.0,0.0,4,135.6999978,36.28227892,-0.5758406885480803,-0.44615662490342917,-9.563993669342828,-2.770452941743159,POINT (135.6999978 36.28227892)
922,922,2.0,0.0,0.0,0.0,2,135.717774,36.28227892,-0.6213525447092817,-0.4529403608917953,-3.833279913631427,-2.770452941743159,POINT (135.717774 36.28227892)
926,926,32.5,533.1218366,0.0,0.0,18,134.686753,36.2974004,-0.17269612647175286,-0.4621619318652374,-5.4351071408011205,-3.868191213915792,POINT (134.686753 36.2974004)
927,927,98.58,533.1218366,0.0,0.0,44,134.7045293,36.2974004,0.2664704143704112,-0.3267887384139412,-5.4351071408011205,-3.868191213915792,POINT (134.7045293 36.2974004)
928,928,125.11,533.1218366,0.0,0.0,200,134.7223055,36.2974004,2.9014696594233955,0.4854504222938363,-5.4351071408011205,-3.868191213915792,POINT (134.7223055 36.2974004)
929,929,16.76,533.1218366,0.0,0.0,13,134.7400817,36.2974004,-0.2571512304798613,-0.488195238298179,-5.4351071408011205,-3.868191213915792,POINT (134.7400817 36.2974004)
930,930,12.42,533.1218366,0.0,0.0,26,134.7578579,36.2974004,-0.037567960058779305,-0.4205086415725309,-5.4351071408011205,-3.868191213915792,POINT (134.7578579 36.2974004)
931,931,10.93,533.1218366,0.0,0.0,23,134.7756341,36.2974004,-0.08824102246364439,-0.4361286254322958,-5.4351071408011205,-3.868191213915792,POINT (134.7756341 36.2974004)
932,932,2.23,533.1218366,0.0,0.0,5,134.7934104,36.2974004,-0.3922793968928349,-0.5298485285908855,-5.4351071408011205,-3.868191213915792,POINT (134.7934104 36.2974004)
933,933,1.0,728.2772846,0.0,0.0,9,134.8111866,36.2974004,-0.4695249859800695,-0.5677387648089025,-5.5178760793299695,-4.009901616632626,POINT (134.8111866 36.2974004)
934,934,14.66,728.2772846,0.0,0.0,18,134.8289628,36.2974004,-0.2885116605136025,-0.5280658177139106,-5.5178760793299695,-4.009901616632626,POINT (134.8289628 36.2974004)
935,935,9.78,728.2772846,0.0,0.0,15,134.846739,36.2974004,-0.3488494356690915,-0.5412901334122412,-5.5178760793299695,-4.009901616632626,POINT (134.846739 36.2974004)
936,936,59.43,728.2772846,0.0,0.0,18,134.8645153,36.2974004,-0.2885116605136025,-0.5280658177139106,-5.5178760793299695,-4.009901616632626,POINT (134.8645153 36.2974004)
937,937,144.67,728.2772846,0.0,0.0,134,134.8822915,36.2974004,2.0445489788319717,-0.01672561071179336,-5.5178760793299695,-4.009901616632626,POINT (134.8822915 36.2974004)
938,938,179.56,728.2772846,107.5,4850000.0,200,134.9000677,36.2974004,3.371980032252729,0.27420933465148023,724.5052550158031,670.5187544860709,POINT (134.9000677 36.2974004)
939,939,52.96,1045.177679,0.0,0.0,65,134.9178439,36.2974004,0.6567801502557249,-0.3208848717733976,-5.5178760793299695,-4.009901616632626,POINT (134.9178439 36.2974004)
940,940,11.48,2788.129849,0.0,0.0,12,134.9356202,36.2974004,-0.8068015348828043,-0.5545144491105719,-7.473367553039201,-4.009901616632626,POINT (134.9356202 36.2974004)
941,941,7.1,2646.063049,0.0,0.0,14,134.9533964,36.2974004,-0.7979029885421851,-0.5456982386450181,-16.28285503193254,-4.009901616632626,POINT (134.9533964 36.2974004)
942,942,11.24,2456.64065,0.0,0.0,17,134.9711726,36.2974004,-0.5931568573550262,-0.5324739229466875,-16.28285503193254,-4.009901616632626,POINT (134.9711726 36.2974004)
943,943,14.15,2456.64065,0.0,0.0,30,134.9889488,36.2974004,-0.5235063968051372,-0.4751685549205881,-16.28285503193254,-4.009901616632626,POINT (134.9889488 36.2974004)
944,944,22.68,2456.64065,203.0,0.0,27,135.0067251,36.2974004,-0.5395795800089578,-0.4883928706189188,-16.28285503193254,-4.009901616632626,POINT (135.0067251 36.2974004)
945,945,4.84,2456.64065,0.0,0.0,19,135.0245013,36.2974004,-0.5824414018858125,-0.5236577124811338,-16.28285503193254,-4.009901616632626,POINT (135.0245013 36.2974004)
946,946,5.71,2182.287926,0.0,0.0,12,135.0422775,36.2974004,-0.42221115838199064,-0.5545144491105719,-16.28285503193254,-4.009901616632626,POINT (135.0422775 36.2974004)
947,947,3.1,810.5243089,0.0,0.0,15,135.0600537,36.2974004,-0.3801901426188541,-0.5412901334122412,-5.160380647867167,-4.009901616632626,POINT (135.0600537 36.2974004)
948,948,6.35,1432.378222,0.0,0.0,13,135.07783,36.2974004,-0.40820415312761177,-0.8168122881551575,-5.855971467524817,-4.009901616632626,POINT (135.07783 36.2974004)
949,949,4.49,673.2170525,0.0,0.0,8,135.0956062,36.2974004,-0.47823917939950594,-0.4195382780093867,-13.328889099827892,-6.145213399138801,POINT (135.0956062 36.2974004)
950,950,15.08,653.6017301,0.0,0.0,25,135.1133824,36.2974004,-0.25298170075835896,-0.3307139770267471,-13.328889099827892,-6.145213399138801,POINT (135.1133824 36.2974004)
951,951,2.15,653.6017301,7672.0,0.0,13,135.1311586,36.2974004,-0.4253840449788702,-0.393413483602728,-13.328889099827892,-6.145213399138801,POINT (135.1311586 36.2974004)
952,952,7.15,1019.627347,72.0,0.0,8,135.1489349,36.2974004,-0.4972183550707499,-0.4195382780093867,-13.328889099827892,-6.145213399138801,POINT (135.1489349 36.2974004)
953,953,74.17,3581.806663,0.0,0.0,34,135.1667111,36.2974004,-0.5669918898587252,-0.2836893470947614,-7.740814051522927,-6.145213399138801,POINT (135.1667111 36.2974004)
954,954,174.13,3581.806663,0.0,0.0,215,135.1844873,36.2974004,-0.1298139591373551,0.6620282104262842,-7.740814051522927,-6.145213399138801,POINT (135.1844873 36.2974004)
955,955,96.34,3581.806663,0.0,1626666.667,56,135.2022635,36.2974004,-0.5648399905615045,-0.168740251705463,659.0207832253433,568.777612238002,POINT (135.2022635 36.2974004)
956,956,83.11,3581.806663,0.0,0.0,124,135.2200397,36.2974004,0.02172966472653133,0.18655695222509558,-7.740814051522927,-6.145213399138801,POINT (135.2200397 36.2974004)
957,957,28.13,3332.921751,0.0,0.0,27,135.237816,36.2974004,-0.453665401511604,-0.3202640592640836,-7.740814051522927,-6.145213399138801,POINT (135.237816 36.2974004)
958,958,89.23,1092.957542,0.0,2061210.526,113,135.2555922,36.2974004,0.5397327268108597,0.1290824045304464,853.9967209535296,722.3611265177271,POINT (135.2555922 36.2974004)
959,959,45.66,1092.957542,0.0,2231071.429,44,135.2733684,36.2974004,-0.25729600405251235,-0.23143975828144395,925.0970630249335,782.3961123566767,POINT (135.2733684 36.2974004)
960,960,36.91,1092.957542,0.0,0.0,37,135.2911446,36.2974004,-0.3381539912415501,-0.26801447045076615,-8.784359868692565,-6.145213399138801,POINT (135.2911446 36.2974004)
961,961,107.93,1092.957542,0.0,1718181.818,77,135.3089209,36.2974004,0.12389164983866562,-0.059016115197496395,710.4118344472346,601.1223760847734,POINT (135.3089209 36.2974004)
962,962,88.01,1092.957542,128.5,0.0,144,135.3266971,36.2974004,0.897818098648027,0.29105612985173046,-8.784359868692565,-6.145213399138801,POINT (135.3266971 36.2974004)
963,963,46.3,1092.957542,0.0,0.0,60,135.3444733,36.2974004,-0.07247774762042607,-0.14784041618013605,-8.784359868692565,-6.145213399138801,POINT (135.3444733 36.2974004)
964,964,23.98,1092.957542,0.0,0.0,39,135.3622495,36.2974004,-0.31505170918753933,-0.25756455268810263,-8.784359868692565,-6.145213399138801,POINT (135.3622495 36.2974004)
965,965,3.5,1107.629492,0.0,0.0,6,135.3800258,36.2974004,-0.6962393630787173,-0.4299881957720502,-9.66526163875198,-6.145213399138801,POINT (135.3800258 36.2974004)
966,966,61.95,1180.989241,0.0,0.0,16,135.397802,36.2974004,-0.49599165411768403,-0.3777386069587328,-9.66526163875198,-6.145213399138801,POINT (135.397802 36.2974004)
967,967,32.91,1180.989241,45.0,0.0,79,135.4155782,36.2974004,0.1100829357019298,-0.048566197434832904,-9.66526163875198,-6.145213399138801,POINT (135.4155782 36.2974004)
968,968,7.03,1180.989241,412.0,0.0,20,135.4333544,36.2974004,-0.4575107277799308,-0.3568387714334058,-9.66526163875198,-6.145213399138801,POINT (135.4333544 36.2974004)
969,969,1.18,1128.27745,0.0,0.0,7,135.4511307,36.2974004,-0.5485639980714005,-0.4247632368907185,-9.66526163875198,-6.145213399138801,POINT (135.4511307 36.2974004)
970,970,18.86,812.0067069,0.0,0.0,21,135.4689069,36.2974004,-0.4056822125272218,-0.351613812552074,-11.116753423001688,-6.145213399138801,POINT (135.4689069 36.2974004)
971,971,19.37,852.3669459,0.0,0.0,11,135.4866831,36.2974004,-0.5077406307730638,-0.4224135489441477,-11.116753423001688,-6.145213399138801,POINT (135.4866831 36.2974004)
972,972,126.56,1021.303375,0.0,1001666.667,35,135.5044593,36.2974004,0.18505755661484113,-0.2784643882134296,720.7683431459183,347.88001021981734,POINT (135.5044593 36.2974004)
973,973,117.49,1033.988021,0.0,1553600.0,197,135.5222356,36.2974004,4.267348507641804,0.20847389797390342,964.1975840001086,137.2422078358824,POINT (135.5222356 36.2974004)
974,974,7.0,1033.988021,0.0,1318333.333,14,135.5400118,36.2974004,-0.34412830740717265,-0.4122379449615985,816.3971041430397,116.03963829484637,POINT (135.5400118 36.2974004)
975,975,6.88,1033.988021,146.0,0.0,9,135.557788,36.2974004,-0.4701249416981283,-0.4291972849325138,-11.813290952875738,-2.770452941743159,POINT (135.557788 36.2974004)
976,976,39.98,857.6512291,0.0,0.0,3,135.5755642,36.2974004,-0.6511396696400973,-0.44954849289761223,-11.813290952875738,-2.770452941743159,POINT (135.5755642 36.2974004)
977,977,83.29,769.4828331,0.0,3789000.0,74,135.5933404,36.2974004,2.150734060326382,-0.20872586531061424,6643.018286857689,338.6996627163563,POINT (135.5933404 36.2974004)
978,978,44.65,769.4828331,0.0,0.0,86,135.6111167,36.2974004,2.624290183700998,-0.16802344938041738,-32.13679520174944,-2.770452941743159,POINT (135.6111167 36.2974004)
979,979,5.98,782.2375465,0.0,0.0,3,135.6288929,36.2974004,-0.49796126576910144,-0.44954849289761223,-32.13679520174944,-2.770452941743159,POINT (135.6288929 36.2974004)
980,980,53.24,788.6149032,0.0,1525795.455,11,135.6466691,36.2974004,-0.23188919797410845,-0.4224135489441477,734.3198178169638,134.73642235238523,POINT (135.6466691 36.2974004)
981,981,64.49,788.6149032,78.0,1475509.554,105,135.6644453,36.2974004,2.894457598617059,-0.10357795749093905,709.8035121894162,130.20458481465977,POINT (135.6644453 36.2974004)
982,982,2.54,788.6149032,0.0,2546666.667,4,135.6822216,36.2974004,-0.5758406885480803,-0.44615662490342917,396.5383353741474,226.73880050853833,POINT (135.6822216 36.2974004)
983,983,6.75,788.6149032,417.0,0.0,13,135.6999978,36.2974004,-0.16537118102536022,-0.41562981295578155,-3.833279913631427,-2.770452941743159,POINT (135.6999978 36.2974004)
984,984,3.45,0.0,0.0,0.0,3,135.717774,36.2974004,-0.598596616628681,-0.44954849289761223,-3.833279913631427,-2.770452941743159,POINT (135.717774 36.2974004)
987,987,1.18,533.1218366,0.0,0.0,1,134.686753,36.31252189,-0.4598434800993217,-0.5506751737372388,-5.4351071408011205,-3.868191213915792,POINT (134.686753 36.31252189)
988,988,1.0,533.1218366,0.0,0.0,3,134.7045293,36.31252189,-0.4260614384960783,-0.5402618511640621,-5.4351071408011205,-3.868191213915792,POINT (134.7045293 36.31252189)
989,989,4.4,533.1218366,0.0,0.0,4,134.7223055,36.31252189,-0.4091704176944566,-0.5350551898774738,-5.4351071408011205,-3.868191213915792,POINT (134.7223055 36.31252189)
990,990,1.0,533.1218366,0.0,0.0,8,134.7400817,36.31252189,-0.3416063344879698,-0.5142285447311206,-5.4351071408011205,-3.868191213915792,POINT (134.7400817 36.31252189)
991,991,74.23,533.1218366,0.0,0.0,18,134.7578579,36.31252189,-0.17269612647175286,-0.4621619318652374,-5.4351071408011205,-3.868191213915792,POINT (134.7578579 36.31252189)
992,992,123.94,533.1218366,0.0,0.0,186,134.7756341,36.31252189,2.664995368200692,0.41255716428159983,-5.4351071408011205,-3.868191213915792,POINT (134.7756341 36.31252189)
993,993,18.67,533.1218366,0.0,0.0,28,134.7934104,36.31252189,-0.0037859184555359177,-0.41009531899935425,-5.4351071408011205,-3.868191213915792,POINT (134.7934104 36.31252189)
994,994,69.33,720.4710667,0.0,0.0,25,134.8111866,36.31252189,-0.1477235184841282,-0.4257153028591192,-5.5178760793299695,-4.009901616632626,POINT (134.8111866 36.31252189)
995,995,141.63,728.2772846,2108.0,0.0,178,134.8289628,36.31252189,2.9295030144458103,0.17723101953038906,-5.5178760793299695,-4.009901616632626,POINT (134.8289628 36.31252189)
996,996,6.93,728.2772846,0.0,0.0,13,134.846739,36.31252189,-0.38907461910608415,-0.550106343877795,-5.5178760793299695,-4.009901616632626,POINT (134.846739 36.31252189)
997,997,1.05,728.2772846,0.0,0.0,2,134.8645153,36.31252189,-0.6103131280095437,-0.5985955014383406,-5.5178760793299695,-4.009901616632626,POINT (134.8645153 36.31252189)
998,998,9.92,728.2772846,0.0,0.0,9,134.8822915,36.31252189,-0.4695249859800695,-0.5677387648089025,-5.5178760793299695,-4.009901616632626,POINT (134.8822915 36.31252189)
999,999,16.64,1586.549186,0.0,0.0,12,134.9000677,36.31252189,-0.8068015348828043,-0.5545144491105719,-5.5178760793299695,-4.009901616632626,POINT (134.9000677 36.31252189)
1000,1000,29.85,2476.030975,0.0,0.0,33,134.9178439,36.31252189,-0.713366798306303,-0.4619442392222575,-7.473367553039201,-4.009901616632626,POINT (134.9178439 36.31252189)
1001,1001,75.77,2788.129849,0.0,2000000.0,77,134.9356202,36.31252189,-0.5175987788126815,-0.2679876089800751,497.18292843463496,274.1462452298431,POINT (134.9356202 36.31252189)
1002,1002,45.41,2703.632602,0.0,0.0,51,134.9533964,36.31252189,-0.4109941143783935,-0.3825983450322738,-16.28285503193254,-4.009901616632626,POINT (134.9533964 36.31252189)
1003,1003,21.45,2456.64065,0.0,0.0,29,134.9711726,36.31252189,-0.5288641245397441,-0.47957666015336503,-16.28285503193254,-4.009901616632626,POINT (134.9711726 36.31252189)
1004,1004,16.18,2456.64065,0.0,0.0,16,134.9889488,36.31252189,-0.5985145850896331,-0.5368820281794644,-16.28285503193254,-4.009901616632626,POINT (134.9889488 36.31252189)
1005,1005,56.45,2456.64065,157174.0,0.0,64,135.0067251,36.31252189,-0.3413436538285045,-0.3252929770061745,-16.28285503193254,-4.009901616632626,POINT (135.0067251 36.31252189)
1006,1006,56.0,2456.64065,0.0,0.0,82,135.0245013,36.31252189,-0.2449045546055813,-0.24594708281619074,-16.28285503193254,-4.009901616632626,POINT (135.0245013 36.31252189)
1007,1007,9.61,2456.64065,0.0,0.0,11,135.0422775,36.31252189,-0.6253032237626672,-0.5589225543433487,-16.28285503193254,-4.009901616632626,POINT (135.0422775 36.31252189)
1008,1008,25.63,2010.270082,36.0,0.0,29,135.0600537,36.31252189,-0.5288641245397441,-0.47957666015336503,-16.28285503193254,-4.009901616632626,POINT (135.0600537 36.31252189)
